season,Player,Player_ID,Team,Opponent,Player_Matches_Against_Opponent,Player_Matches_Batting,Batting_Runs_Against_Opponent,Batting_Balls,Batting_Dismissals,Batting_Average_Against_Opponent,Strike_Rate_Against_Opponent,Fours,Sixes,Player_Matches_Bowling,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Fours_Conceded,Sixes_Conceded,Team_Matches_Against_Opponent,Team_Wins_Against_Opponent,Team_Losses_Against_Opponent,Team_No_Results_Against_Opponent,Team_Win_Pct_Against_Opponent,Total_Player_Runs,Total_Player_Wickets,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2026,RR Pant,919a3be2,Lucknow Super Giants,Rajasthan Royals,2.0,2.0,35.0,26.0,1.0,35.0,134.6153846153846,2.0,2.0,,,,,,,,,,,,2,0,2,0,0.0,35.0,0.0,919a3be2,https://a.espncdn.com/i/headshots/cricket/players/full/919a3be2.png,https://www.espncricinfo.com/cricketers/rr-pant-919a3be2
2026,RR Pant,919a3be2,Lucknow Super Giants,Royal Challengers Bengaluru,2.0,2.0,33.0,16.0,1.0,33.0,206.25,4.0,2.0,,,,,,,,,,,,2,1,1,0,50.0,33.0,0.0,919a3be2,https://a.espncdn.com/i/headshots/cricket/players/full/919a3be2.png,https://www.espncricinfo.com/cricketers/rr-pant-919a3be2
2026,RR Pant,919a3be2,Lucknow Super Giants,Sunrisers Hyderabad,1.0,1.0,68.0,50.0,0.0,,136.0,9.0,0.0,,,,,,,,,,,,1,1,0,0,100.0,68.0,0.0,919a3be2,https://a.espncdn.com/i/headshots/cricket/players/full/919a3be2.png,https://www.espncricinfo.com/cricketers/rr-pant-919a3be2
2026,RS Ghosh,dee07622,Chennai Super Kings,Mumbai Indians,1.0,,,,,,,,,1.0,18.0,3.0,24.0,1.0,18.0,8.0,6.0,33.333333333333336,4.0,0.0,2,2,0,0,100.0,0.0,1.0,dee07622,https://a.espncdn.com/i/headshots/cricket/players/full/dee07622.png,https://www.espncricinfo.com/cricketers/rs-ghosh-dee07622
2026,Raghu Sharma,5b615e7c,Mumbai Indians,Chennai Super Kings,1.0,,,,,,,,,1.0,24.0,4.0,24.0,0.0,,6.0,6.0,25.0,1.0,0.0,2,0,2,0,0.0,0.0,0.0,5b615e7c,https://a.espncdn.com/i/headshots/cricket/players/full/5b615e7c.png,https://www.espncricinfo.com/cricketers/raghu-sharma-5b615e7c
2026,Raghu Sharma,5b615e7c,Mumbai Indians,Kolkata Knight Riders,1.0,,,,,,,,,1.0,12.0,2.0,23.0,0.0,,11.5,1.0,8.333333333333334,4.0,0.0,2,1,1,0,50.0,0.0,0.0,5b615e7c,https://a.espncdn.com/i/headshots/cricket/players/full/5b615e7c.png,https://www.espncricinfo.com/cricketers/raghu-sharma-5b615e7c
2026,Raghu Sharma,5b615e7c,Mumbai Indians,Lucknow Super Giants,1.0,,,,,,,,,1.0,24.0,4.0,36.0,1.0,24.0,9.0,6.0,25.0,0.0,3.0,1,1,0,0,100.0,0.0,1.0,5b615e7c,https://a.espncdn.com/i/headshots/cricket/players/full/5b615e7c.png,https://www.espncricinfo.com/cricketers/raghu-sharma-5b615e7c
2026,Raghu Sharma,5b615e7c,Mumbai Indians,Punjab Kings,1.0,,,,,,,,,1.0,12.0,2.0,22.0,0.0,,11.0,5.0,41.666666666666664,0.0,3.0,2,1,1,0,50.0,0.0,0.0,5b615e7c,https://a.espncdn.com/i/headshots/cricket/players/full/5b615e7c.png,https://www.espncricinfo.com/cricketers/raghu-sharma-5b615e7c
2026,Raghu Sharma,5b615e7c,Mumbai Indians,Rajasthan Royals,1.0,,,,,,,,,1.0,18.0,3.0,25.0,0.0,,8.333333333333334,5.0,27.77777777777778,0.0,2.0,2,0,2,0,0.0,0.0,0.0,5b615e7c,https://a.espncdn.com/i/headshots/cricket/players/full/5b615e7c.png,https://www.espncricinfo.com/cricketers/raghu-sharma-5b615e7c
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Chennai Super Kings,1.0,1.0,35.0,23.0,1.0,35.0,152.17391304347825,4.0,1.0,,,,,,,,,,,,1,0,1,0,0.0,35.0,0.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Gujarat Titans,1.0,1.0,17.0,8.0,1.0,17.0,212.5,2.0,1.0,1.0,4.0,0.6666666666666666,5.0,1.0,4.0,7.5,1.0,25.0,0.0,0.0,2,1,1,0,50.0,17.0,1.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Lucknow Super Giants,1.0,1.0,6.0,11.0,1.0,6.0,54.54545454545455,0.0,0.0,,,,,,,,,,,,2,0,1,1,0.0,6.0,0.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Mumbai Indians,1.0,1.0,4.0,4.0,0.0,,100.0,0.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,4.0,0.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Rajasthan Royals,1.0,1.0,10.0,13.0,1.0,10.0,76.92307692307692,1.0,0.0,1.0,12.0,2.0,26.0,0.0,,13.0,0.0,0.0,1.0,1.0,1,1,0,0,100.0,10.0,0.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Ramandeep Singh,be24ead0,Kolkata Knight Riders,Sunrisers Hyderabad,1.0,1.0,10.0,9.0,1.0,10.0,111.11111111111111,1.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,10.0,0.0,be24ead0,https://a.espncdn.com/i/headshots/cricket/players/full/be24ead0.png,https://www.espncricinfo.com/cricketers/ramandeep-singh-be24ead0
2026,Rashid Khan,5f547c8b,Gujarat Titans,Chennai Super Kings,2.0,,,,,,,,,2.0,18.0,3.0,39.0,3.0,6.0,13.0,7.0,38.888888888888886,2.0,3.0,2,2,0,0,100.0,0.0,3.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Delhi Capitals,1.0,,,,,,,,,1.0,24.0,4.0,17.0,3.0,8.0,4.25,10.0,41.666666666666664,1.0,0.0,1,1,0,0,100.0,0.0,3.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Kolkata Knight Riders,2.0,,,,,,,,,2.0,48.0,8.0,101.0,1.0,48.0,12.625,11.0,22.916666666666668,11.0,6.0,2,1,1,0,50.0,0.0,1.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Lucknow Super Giants,1.0,,,,,,,,,1.0,24.0,4.0,25.0,0.0,,6.25,9.0,37.5,0.0,2.0,1,1,0,0,100.0,0.0,0.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Mumbai Indians,1.0,1.0,4.0,6.0,1.0,4.0,66.66666666666667,0.0,0.0,1.0,24.0,4.0,31.0,0.0,,7.75,3.0,12.5,1.0,1.0,1,0,1,0,0.0,4.0,0.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Punjab Kings,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,2.0,48.0,8.0,61.0,2.0,24.0,7.625,17.0,35.416666666666664,2.0,4.0,2,1,1,0,50.0,0.0,2.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Rajasthan Royals,3.0,1.0,24.0,16.0,2.0,12.0,150.0,3.0,0.0,3.0,60.0,10.0,117.0,5.0,12.0,11.7,16.0,26.666666666666668,6.0,9.0,3,2,1,0,66.66666666666666,24.0,5.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Royal Challengers Bengaluru,4.0,3.0,22.0,18.0,2.0,11.0,122.22222222222223,1.0,2.0,4.0,90.0,15.0,122.0,6.0,15.0,8.133333333333333,34.0,37.77777777777778,3.0,11.0,4,1,3,0,25.0,22.0,6.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rashid Khan,5f547c8b,Gujarat Titans,Sunrisers Hyderabad,1.0,,,,,,,,,1.0,5.0,0.8333333333333334,3.0,1.0,5.0,3.6,2.0,40.0,0.0,0.0,1,1,0,0,100.0,0.0,1.0,5f547c8b,https://a.espncdn.com/i/headshots/cricket/players/full/5f547c8b.png,https://www.espncricinfo.com/cricketers/rashid-khan-5f547c8b
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Delhi Capitals,2.0,,,,,,,,,2.0,36.0,6.0,61.0,1.0,36.0,10.166666666666666,7.0,19.444444444444443,8.0,0.0,2,1,1,0,50.0,0.0,1.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Gujarat Titans,3.0,,,,,,,,,3.0,60.0,10.0,79.0,5.0,12.0,7.9,21.0,35.0,7.0,2.0,4,3,1,0,75.0,0.0,5.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Kolkata Knight Riders,1.0,,,,,,,,,1.0,24.0,4.0,35.0,1.0,24.0,8.75,6.0,25.0,5.0,0.0,1,1,0,0,100.0,0.0,1.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Lucknow Super Giants,2.0,,,,,,,,,2.0,48.0,8.0,77.0,5.0,9.6,9.625,16.0,33.333333333333336,7.0,5.0,2,1,1,0,50.0,0.0,5.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Mumbai Indians,2.0,1.0,3.0,2.0,0.0,,150.0,0.0,0.0,2.0,41.0,6.833333333333333,65.0,2.0,20.5,9.512195121951219,14.0,34.146341463414636,9.0,1.0,2,2,0,0,100.0,3.0,2.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Punjab Kings,1.0,,,,,,,,,1.0,24.0,4.0,36.0,3.0,8.0,9.0,12.0,50.0,5.0,1.0,1,1,0,0,100.0,0.0,3.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Rasikh Salam,b8527c3d,Royal Challengers Bengaluru,Sunrisers Hyderabad,1.0,,,,,,,,,1.0,24.0,4.0,52.0,2.0,12.0,13.0,6.0,25.0,8.0,1.0,2,1,1,0,50.0,0.0,2.0,b8527c3d,https://a.espncdn.com/i/headshots/cricket/players/full/b8527c3d.png,https://www.espncricinfo.com/cricketers/rasikh-salam-b8527c3d
2026,Ravi Bishnoi,df064e1a,Rajasthan Royals,Chennai Super Kings,1.0,,,,,,,,,1.0,18.0,3.0,16.0,1.0,18.0,5.333333333333333,8.0,44.44444444444444,0.0,1.0,1,1,0,0,100.0,0.0,1.0,df064e1a,https://a.espncdn.com/i/headshots/cricket/players/full/df064e1a.png,https://www.espncricinfo.com/cricketers/ravi-bishnoi-df064e1a
2026,Ravi Bishnoi,df064e1a,Rajasthan Royals,Delhi Capitals,1.0,,,,,,,,,1.0,12.0,2.0,28.0,0.0,,14.0,2.0,16.666666666666668,2.0,2.0,2,0,2,0,0.0,0.0,0.0,df064e1a,https://a.espncdn.com/i/headshots/cricket/players/full/df064e1a.png,https://www.espncricinfo.com/cricketers/ravi-bishnoi-df064e1a
2026,Ravi Bishnoi,df064e1a,Rajasthan Royals,Gujarat Titans,1.0,,,,,,,,,1.0,24.0,4.0,41.0,4.0,6.0,10.25,9.0,37.5,6.0,1.0,3,1,2,0,33.33333333333333,0.0,4.0,df064e1a,https://a.espncdn.com/i/headshots/cricket/players/full/df064e1a.png,https://www.espncricinfo.com/cricketers/ravi-bishnoi-df064e1a
2026,Ravi Bishnoi,df064e1a,Rajasthan Royals,Kolkata Knight Riders,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,4.0,41.0,1.0,24.0,10.25,4.0,16.666666666666668,2.0,2.0,1,0,1,0,0.0,0.0,1.0,df064e1a,https://a.espncdn.com/i/headshots/cricket/players/full/df064e1a.png,https://www.espncricinfo.com/cricketers/ravi-bishnoi-df064e1a
